 98069, 177574, 246154, 307365, 362142, 410388, 452046, 487009, 515769, 534232,  21,  8,  9327, 3484,  610882,   76648,  534233, 0.1359571,  32, 1.4112514,  2022,
 40290,  70910,  97809, 121943, 143655, 163151, 180185, 194738, 206320, 213489,  22,  5, 18520,  145,  272070,   58580,  213489, 0.0638601,  45, 5.9811895,  2499,
 42696,  72924,  98402, 120926, 140616, 158019, 173603, 187091, 198087, 204998,  23,  6,  5906,  162,  263806,   58806,  204999, 0.0762426,  45, 1.7541425,  2414,
 22810,  41289,  57443,  72024,  85064,  96797, 107130, 116050, 123298, 127703,  24, 13, 11754,   88,  160705,   33000,  127704, 0.0332486,  44, 3.6431150,  2455,
  4608,   7936,  10712,  13083,  15128,  16867,  18344,  19583,  20564,  21161,  25,  9, 56437,  108,   22999,    1836,   21162, 0.0092255,  50, 4.8745078, 20104,
  5936,   7481,   8713,   9714,  10557,  11270,  11876,  12361,  12722,  12931,  26, 15, 31152,   19,   13864,     931,   12932, 0.1648390,  50, 13.9429961, 23224,
 13881,  21254,  26900,  31366,  35051,  38130,  40673,  42709,  44213,  45080,  27,  5, 21437, 4044,   97654,   52572,   45081, 0.0470547,  50, 1.6454290, 19345,
 30178,  51407,  69369,  85275,  99481, 112001, 122877, 132201, 139849, 144934,  28, 16,  6032,  368,  232152,   87216,  144935, 0.0698709,  33, 2.8422517,  2237,
 14809,  27044,  37811,  47517,  56319,  64194,  71234,  77285,  82154,  85172,  29, 16, 14852,   26,  108886,   23712,   85173, 0.0196455,  45, 9.8931974,  3512,
 69177, 124978, 174417, 218827, 258683, 294511, 326349, 353666, 375909, 390721,  30, 17, 16001, 3850,  502373,  111650,  390722, 0.0933275,  32, 2.7552103,  2029,
 76025, 135397, 187348, 233518, 274327, 311025, 343109, 370825, 393262, 407359,  31,  9, 19673, 1768,  428576,   21216,  407359, 0.1185036,  32, 2.4609665,  2012,
 31523,  55724,  76554,  95129, 111523, 126241, 139421, 150742, 159939, 165808,  32, 13,  6266,  536,  286409,  120600,  165808, 0.0464970,  33, 2.4178731,  2225,
  5420,   9461,  12878,  15832,  18387,  20533,  22385,  23953,  25199,  25983,  33, 14, 24354,   10,   91105,   65120,   25984, 0.0077923,   2, 9.5796217, 15024,
  8815,  15298,  20770,  25429,  29425,  32860,  35760,  38065,  39817,  40774,  34,  5, 20262,  871,   52099,   11323,   40775, 0.0169104,  50, 3.0337519, 19047,
  8104,  12076,  15038,  17495,  19513,  21210,  22615,  23764,  24613,  25114,  35,  4, 37391,   73,   28911,    3796,   25114, 0.0155974,  50, 5.4144438, 18437,
113015, 199509, 271307, 333130, 387082, 433817, 473330, 506489, 533026, 549486,  36,  9,  4971, 5464,  609592,   60104,  549487, 0.1774850,  32, 0.9658645,  2011,
 55366,  96037, 130962, 161578, 188804, 212819, 233989, 252031, 266011, 274415,  37,  4,  8863,  685,  333327,   58910,  274416, 0.0990326,  33, 2.0530768,  2086,
 49263,  86770, 119760, 149096, 175465, 199104, 220068, 237513, 252000, 261284,  38,  5,  8509, 1422,  423394,  162108,  261285, 0.0896942,  33, 1.4776124,  2114,
 32639,  56534,  76875,  94522, 110051, 123717, 135706, 145950, 154037, 159042,  39, 13,  4582,  597,  299936,  140892,  159043, 0.0632307,  33, 1.9388314,  2236,
 59582, 106310, 146798, 182817, 214081, 241421, 264982, 284724, 299715, 308303,  40, 20,  4244, 6407,  494108,  185803,  308304, 0.0852235,  32, 2.2289410,  2029,
 33769,  59286,  81079, 100211, 117340, 132723, 146385, 158173, 167974, 173830,  41, 10,  4826,  789,  334788,  160956,  173831, 0.0583996,  33, 1.6787451,  2204,
  4273,   7578,  10350,  12713,  14775,  16603,  18202,  19566,  20640,  21311,  42, 18, 23398,   10,   76922,   55610,   21311, 0.0071683,   2, 7.7367884, 13122,
  6377,  11063,  14911,  18162,  20940,  23341,  25389,  27110,  28501,  29330,  43, 10, 27100,  232,   32348,    3016,   29331, 0.0090774,  50, 5.2819534, 19866,
  3521,   5566,   7273,   8750,  10013,  11110,  12037,  12809,  13396,  13756,  44, 11, 33224,   33,   14912,    1155,   13756, 0.0151111,  50, 5.9246345, 21805,
  9560,  16008,  21190,  25511,  29199,  32376,  35066,  37347,  39126,  40219,  45,  9, 37196, 2348,   66048,   25828,   40219, 0.0362998,  50, 2.7689701, 19821,
 12886,  20544,  26845,  32221,  36692,  40519,  43797,  46469,  48438,  49530,  46,  4, 34893, 2817,   80518,   30987,   49530, 0.0565902,  50, 1.9522082, 17297,
 67426, 121857, 169775, 212346, 250409, 284242, 313782, 338626, 358140, 369523,  47, 14, 14522, 4240,  496725,  127200,  369524, 0.1199909,  32, 1.9842563,  2030,
  6127,  10013,  13183,  15827,  18089,  19983,  21535,  22805,  23797,  24322,  48,  6, 56004,   89,   29841,    5518,   24322, 0.0231488,  50, 7.0172701, 20612,
  5460,   7993,   9987,  11667,  13067,  14251,  15241,  16025,  16640,  16988,  49,  8, 34514,   40,   18909,    1920,   16988, 0.0690498,  50, 5.7470428, 21333,
 56913,  97555, 132404, 162450, 189205, 212587, 232681, 249722, 263378, 271984,  50,  7,  6864,  646,  359196,   87210,  271985, 0.0900464,  33, 1.7362672,  2135,
 27560,  49049,  67599,  84103,  98682, 111714, 123277, 133448, 141768, 147378,  51, 10, 10464,  315,  212584,   65205,  147378, 0.0454869,  33, 2.6907954,  2207,
 22061,  38125,  52139,  64606,  75879,  85902,  94883, 102718, 109200, 113528,  52, 19, 10174,  291,  200538,   87009,  113528, 0.0581708,  34, 4.2589379,  2299,
  6531,  11310,  15317,  18778,  21782,  24424,  26657,  28475,  29871,  30719,  53, 11, 26998,  176,   33009,    2288,   30720, 0.0103347,  50, 5.2731928, 19275,
 14342,  25839,  35942,  45075,  53366,  60898,  67625,  73369,  77982,  80932,  54, 16,  5567,   16,  101542,   20608,   80933, 0.0212111,  45, 2.2660013,  4266,
  2843,   4701,   6268,   7609,   8786,   9810,  10661,  11352,  11885,  12208,  55, 18, 27450,   30,   12630,     420,   12209, 0.0275331,  50, 9.0020994, 21671,
 15440,  28060,  39015,  48799,  57614,  65570,  72599,  78723,  83802,  86975,  56, 13, 10382,   18,  107064,   20088,   86975, 0.0214092,  45, 2.9743698,  3921,
 32325,  56555,  77673,  96596, 113775, 129298, 143228, 155588, 165670, 171982,  57,  5, 17939, 1717,  369438,  197455,  171982, 0.0709556,  33, 2.4406516,  2115,
 13324,  24191,  33878,  42619,  50355,  57249,  63207,  68164,  72094,  74544,  58, 20,  4644,   27,   96227,   21681,   74545, 0.0171680,  45, 2.8553443,  3287,
 11424,  20648,  28890,  36328,  43070,  49119,  54434,  59038,  62679,  64981,  59, 14,  5624,   14,   79584,   14602,   64981, 0.0182522,  45, 2.0874509,  3773,
 79777, 144922, 201106, 250370, 293078, 330106, 362405, 389487, 410722, 424450,  60, 16,  5520, 4453,  517964,   93513,  424450, 0.1167592,  32, 1.8261885,  2021,
 24560,  43006,  58869,  72981,  85696,  97073, 107156, 115859, 122789, 127351,  61, 12, 19528,   64,  161016,   33664,  127351, 0.0416685,  45, 4.6670328,  2735,
 10044,  16906,  22392,  26918,  30744,  33983,  36737,  38999,  40714,  41749,  62, 11, 35357, 3332,   78402,   36652,   41749, 0.0677423,  50, 2.6094835, 19960,
 75203, 138560, 194528, 244849, 289878, 329236, 364114, 394178, 418075, 432626,  63, 13, 10965, 3247,  504061,   71434,  432626, 0.0953599,  32, 1.8586576,  2022,
 82492, 145523, 198555, 245137, 286859, 324262, 356317, 382964, 404448, 417936,  64,  5, 11069, 2365,  432128,   14190,  417937, 0.1196060,  32, 1.3774829,  2006,
 92674, 168710, 235754, 295309, 348616, 396341, 437455, 472840, 501536, 519173,  65, 11,  5546, 2297,  549036,   29861,  519174, 0.1382168,  32, 1.5080680,  2013,
 14582,  26645,  37422,  47112,  55834,  63587,  70492,  76513,  81409,  84572,  66, 16,  8813,   24,  106893,   22320,   84572, 0.0211802,  45, 2.7820364,  3547,
  9354,  16146,  21637,  26052,  29713,  32813,  35379,  37459,  39059,  39996,  67, 12, 61574, 5404,  110249,   70252,   39996, 0.0152437,  50, 2.2908594, 20061,
  4736,   7901,  10526,  12761,  14691,  16379,  17815,  18988,  19878,  20398,  68,  4, 27990,  167,   22738,    2338,   20399, 0.0168734,  50, 2.9777106, 17444,
 40711,  72213,  99266, 122976, 143955, 162441, 178639, 192527, 203777, 210860,  69,  7,  4932,  726,  313953,  103092,  210860, 0.0683876,  33, 1.6365197,  2142,
 23780,  42508,  58824,  73323,  86492,  98350, 108716, 117644, 124994, 129543,  70, 12, 11649,  110,  167824,   38280,  129543, 0.0359576,  44, 3.4951424,  2402,
 28411,  50847,  70283,  87667, 103164, 116892, 129235, 140119, 148984, 154524,  71, 11, 18971,  115,  195466,   40940,  154525, 0.0447663,  44, 4.8170458,  2417,
 78116, 143151, 200783, 252420, 298355, 339846, 376865, 409102, 435491, 451479,  72, 10,  6017, 1631,  466160,   14679,  451480, 0.1081812,  32, 1.4762928,  2009,
 31829,  54635,  74138,  91577, 107121, 121372, 134103, 145102, 153997, 159841,  73, 17,  6102,  975,  387992,  228150,  159841, 0.0687962,  33, 2.6318504,  2234,
 21025,  31936,  40544,  47656,  53666,  58600,  62613,  65808,  68229,  69643,  74,  4, 53789, 2643,   98717,   29073,   69643, 0.0453409,  50, 2.7292665, 18135,
  8435,  14336,  19133,  23050,  26402,  29249,  31617,  33582,  35036,  35899,  75, 18, 21810, 1697,   56265,   20364,   35900, 0.0130994,  50, 4.1991714, 19998,
 17007,  30630,  42666,  53423,  63072,  71821,  79635,  86374,  91713,  94939,  76, 13, 10118,   10,  108621,   13680,   94940, 0.0289430,  45, 3.1056423,  4432,
 55689,  96995, 132515, 164067, 192523, 217891, 240393, 259433, 274811, 285011,  77,  4,  9480, 1868,  410169,  125156,  285012, 0.1006611,  33, 1.4104111,  2067,
 25468,  45613,  63396,  79397,  93926, 106930, 118590, 128533, 136515, 141294,  78, 13,  8178,   94,  179177,   37882,  141294, 0.0353692,  44, 3.2340399,  2507,
 24503,  42629,  58030,  71484,  83533,  94131, 103536, 111731, 118565, 123027,  79,  7, 18619,   18,  139913,   16884,  123028, 0.0467933,  45, 8.5863182,  3571,
  5314,   9185,  12363,  15090,  17477,  19492,  21198,  22611,  23688,  24328,  80, 18, 22724,  170,   26540,    2210,   24329, 0.0089934,  50, 5.9974723, 20115,
  5456,   9081,  12123,  14707,  16904,  18784,  20372,  21692,  22673,  23248,  81,  7, 43379,   93,   25853,    2604,   23248, 0.0150625,  50, 5.9174522, 19930,
  4730,   8162,  11013,  13484,  15600,  17408,  18949,  20225,  21213,  21817,  82, 15, 25351,  100,   23219,    1400,   21818, 0.0086821,  50, 6.0784128, 20372,
 20739,  35905,  48628,  59816,  69788,  78681,  86526,  93178,  98496, 101720,  83,  9, 17875,   26,  122418,   20696,  101721, 0.0341307,  45, 6.4887898,  3282,
 26821,  47000,  64379,  79892,  93804, 106286, 117394, 127055, 135149, 140255,  84, 12, 19928,  160,  187617,   47360,  140256, 0.0766501,  34, 4.9728080,  2296,
  5510,   9379,  12591,  15317,  17655,  19652,  21348,  22761,  23863,  24530,  85,  8, 43014,  140,   26771,    2240,   24530, 0.0092323,  50, 5.0087584, 19822,
 85376, 148690, 202798, 251362, 294463, 332533, 365479, 393583, 416957, 431460,  86,  4,  5759, 3537,  466831,   35370,  431460, 0.1320025,  32, 0.8831954,  2010,
  9285,  15595,  20560,  24726,  28302,  31323,  33940,  36077,  37624,  38516,  87, 10, 43043, 1805,   58373,   19855,   38517, 0.0149148,  50, 3.3322310, 20107,
 26382,  47051,  65240,  81782,  96896, 110431, 122334, 132634, 141336, 146734,  88, 12,  6525,  107,  184720,   37985,  146734, 0.0429447,  44, 2.3572205,  2413,
 17361,  30853,  42693,  53040,  62238,  70365,  77440,  83427,  88240,  91468,  89, 16,  6450,   47,  117602,   26132,   91469, 0.0352776,  45, 2.8860893,  2793,
 54944,  96363, 131578, 162323, 189148, 213052, 234488, 253004, 267683, 276811,  90,  7,  5048, 1286,  468426,  191614,  276811, 0.0924967,  33, 2.4321298,  2149,
  4288,   7481,  10145,  12428,  14394,  16076,  17527,  18758,  19709,  20294,  91, 12, 21888,   94,   21423,    1128,   20294, 0.0057548,  50, 5.7598844, 20168,
  2578,   4376,   5898,   7202,   8329,   9293,  10098,  10735,  11219,  11516,  92, 19, 29145,   26,   12011,     494,   11516, 0.0133396,  50, 12.9661618, 21770,
 29212,  52693,  73544,  92283, 109223, 124343, 137768, 149489, 159454, 166277,  93, 16, 12169, 1188,  444270,  277992,  166277, 0.0428189,  33, 4.7147767,  2234,
 51174,  89516, 122780, 152276, 178540, 201480, 221433, 238883, 253608, 263519,  94,  4,  5549,   60,  309301,   45780,  263520, 0.1055905,  45, 3.2925351,  3282,
 18986,  33155,  45563,  56566,  66437,  75402,  83447,  90334,  96118,  99735,  95, 10,  7463,   16,  116889,   17152,   99736, 0.0350267,  45, 2.3793288,  3838,
 14366,  25981,  36128,  45246,  53453,  60828,  67457,  73189,  77938,  81070,  96, 14, 15629,   17,   99602,   18530,   81071, 0.0212599,  45, 11.6063653,  3863,
127392, 219518, 293991, 356074, 409545, 455867, 495792, 529358, 555627, 571974,  97, 11, 19439, 1846,  603357,   31382,  571974, 0.1841576,  32, 3.6032724,  2017,
  8238,  14114,  18902,  22818,  26154,  29035,  31519,  33543,  35075,  36057,  98, 14, 42740, 2205,   60313,   24255,   36057, 0.0133604,  50, 5.2151230, 19977,
 29372,  50463,  68637,  84746,  99177, 112086, 123618, 133357, 141197, 146217,  99, 13, 13822,  263,  224329,   78111,  146217, 0.0506198,  34, 4.5217782,  2297,
  7898,  13508,  18230,  22259,  25699,  28567,  30993,  33057,  34696,  35669, 100, 13, 59879,  649,   45406,    9735,   35670, 0.0131789,  50, 7.6780306, 19586,
 42495,  74697, 102608, 127475, 149846, 170066, 187628, 202689, 215036, 222859, 101,  5, 12798,  154,  281689,   58828,  222860, 0.0803222,  45, 4.6957162,  2454,
  8657,  14763,  19800,  23988,  27576,  30632,  33251,  35429,  37099,  38065, 102, 12, 38204, 2022,   64353,   26286,   38066, 0.0157193,  50, 6.1600365, 19919,
 15274,  27594,  38386,  47986,  56535,  64195,  70998,  76914,  81751,  84840, 103, 11,  4631,   11,   97547,   12705,   84841, 0.0245856,  45, 2.0722197,  4002,
 30197,  53486,  73840,  92212, 108778, 123559, 136715, 148204, 157606, 163548, 104, 14, 16098,  375,  250925,   87375,  163549, 0.0528210,  33, 5.8821296,  2233,
 14211,  23055,  30161,  36132,  41161,  45337,  48653,  51246,  53200,  54375, 105,  6, 32414, 6991,  117296,   62919,   54376, 0.0508668,  50, 3.2347581, 19237,
 24707,  42538,  57656,  71133,  83216,  93855, 103164, 111094, 117280, 121078, 106,  7, 13040,   28,  144264,   23184,  121079, 0.0611743,  45, 6.5119467,  3349,
 19535,  35002,  48601,  60771,  71879,  81929,  90829,  98436, 104707, 108580, 107, 11,  7935,   20,  129402,   20820,  108581, 0.0276975,  45, 4.8961758,  3772,
 48484,  87837, 123020, 154207, 182304, 207461, 229788, 249118, 264613, 274301, 108,  4,  5864, 2444,  447826,  173524,  274301, 0.0777491,  33, 1.1567105,  2071,
 19840,  34658,  47772,  59444,  69892,  79085,  87189,  94206,  99966, 103625, 109,  5,  5163,   17,  118808,   15181,  103626, 0.0283660,  45, 2.1027648,  3491,
 75902, 136858, 189164, 235310, 276381, 312993, 344641, 371229, 392276, 404076, 110, 17, 12924, 3889,  501302,   97225,  404076, 0.1050793,  32, 2.6707298,  2025,
 23119,  40532,  55546,  68866,  80818,  91408, 100629, 108636, 115210, 119103, 111, 17, 14201,  104,  158521,   39416,  119104, 0.0415277,  45, 7.1342366,  2441,
Error: add_turn_3 called after max_t reached.
 26950,  47651,  65632,  81862,  96472, 109631, 121379, 131624, 139635, 144785, 112,  9,  6318,   53,  181834,   37047,  144786, 0.0459250,  45, 2.2918682,  3088,
 23491,  40928,  56151,  69740,  81745,  92504, 101961, 110090, 116782, 121245, 113, 11, 17522,  201,  181747,   60501,  121245, 0.0484981,  44, 4.9579964,  2304,
  6471,  11125,  14868,  17991,  20685,  22948,  24825,  26382,  27609,  28364, 114, 10, 57626,  334,   33376,    5010,   28365, 0.0096891,  50, 6.4936065, 19855,
 19527,  33658,  45669,  56315,  65767,  74078,  81426,  87730,  92905,  96113, 115,  8, 11671,   13,  108815,   12701,   96113, 0.0353810,  45, 3.9218973,  3656,
 81159, 148160, 207668, 260932, 309037, 351549, 389470, 422317, 448271, 464435, 116, 13, 10869, 7539,  675528,  211092,  464435, 0.1087426,  32, 2.1573433,  2028,
 16665,  29855,  41488,  52076,  61657,  70283,  77940,  84510,  89832,  93184, 117, 16,  4532,   36,  117918,   24732,   93185, 0.0246658,  45, 3.6108147,  3061,
 83790, 153763, 216462, 273051, 323384, 368197, 407951, 441755, 469464, 486572, 118, 10, 19518, 5277,  555174,   68601,  486572, 0.1050785,  32, 1.8098177,  2013,
  3171,   4991,   6474,   7726,   8787,   9682,  10419,  11022,  11496,  11767, 119, 13, 51179,   34,   12483,     714,   11768, 0.0213155,  50, 10.0549050, 21613,
 20498,  36300,  50101,  62307,  73194,  82992,  91678,  99155, 105276, 108995, 120, 10,  5927,   23,  129053,   20056,  108996, 0.0365158,  45, 2.0697968,  3433,
 72786, 127337, 174758, 216789, 254028, 287000, 315711, 340665, 360630, 373312, 121, 11, 13654, 2625,  444188,   70875,  373312, 0.1098652,  32, 2.0150016,  2027,
 20934,  36284,  49771,  61858,  72864,  82920,  91891,  99900, 106488, 110602, 122, 16,  7624,  179,  163946,   53342,  110603, 0.0389336,  34, 3.7452029,  2298,
 71856, 132986, 187676, 236559, 280255, 320214, 355635, 386355, 411228, 426297, 123, 17,  8237, 5354,  560149,  133850,  426298, 0.0922531,  32, 3.2102878,  2025,
 64238, 111657, 152599, 189112, 222026, 251500, 277328, 299725, 317730, 328828, 124,  4, 13926, 5533,  710607,  381777,  328829, 0.1219251,  33, 1.1301736,  2069,
 18220,  32648,  45341,  56555,  66661,  75763,  83830,  90807,  96437,  99851, 125, 14, 16290,   40,  128493,   28640,   99852, 0.0248495,  45, 6.7795608,  3114,
  4675,   8072,  10941,  13440,  15608,  17490,  19104,  20414,  21378,  21953, 126, 16, 20013,  134,   23831,    1876,   21954, 0.0068984,  50, 6.7270786, 19950,
  3288,   5657,   7640,   9355,  10853,  12132,  13210,  14126,  14830,  15261, 127, 18, 23078,   48,   15886,     624,   15261, 0.0052403,  50, 7.5601148, 20865,
 14668,  26504,  37057,  46480,  54924,  62463,  69114,  74868,  79526,  82411, 128, 13, 10877,   18,  101636,   19224,   82411, 0.0207303,  45, 3.1726953,  3826,
 20084,  35828,  49499,  61588,  72459,  82158,  90706,  98170, 104316, 108228, 129, 13, 10518,   35,  135354,   27125,  108228, 0.0317937,  45, 3.1555913,  3235,
 69114, 126566, 176856, 220645, 260115, 294962, 325050, 351160, 372473, 386416, 130, 17, 19743, 7829,  582143,  195725,  386417, 0.0847338,  32, 2.8178877,  2025,
 27523,  48647,  67005,  83734,  98974, 112673, 124762, 135115, 143627, 149235, 131, 13, 16818,  194,  208989,   59752,  149236, 0.0443436,  44, 5.7042207,  2322,
 20940,  36648,  50233,  62383,  73237,  82931,  91525,  98966, 105099, 109051, 132, 18,  5844,  349,  213404,  104351,  109052, 0.0431562,  34, 3.3304466,  2299,
 31652,  54083,  73162,  90090, 105324, 119007, 131084, 141585, 150248, 155919, 133, 13,  6675,  293,  243820,   87900,  155919, 0.0595078,  34, 3.1634167,  2300,
  6521,  11192,  15105,  18451,  21324,  23743,  25826,  27607,  28944,  29752, 134, 16, 26546,  252,   33030,    3276,   29753, 0.0111611,  50, 7.0152746, 19919,
  2496,   4251,   5733,   6996,   8087,   9026,   9823,  10481,  10982,  11277, 135, 18, 63879,   33,   11674,     396,   11277, 0.0054743,  50, 10.6597969, 21399,
 71812, 131911, 185657, 234170, 277855, 317007, 351466, 381224, 405270, 420553, 136, 17, 17681, 4344,  520466,   99912,  420553, 0.0896207,  32, 2.7966999,  2023,
 89829, 163806, 229230, 288108, 340735, 387880, 430114, 466832, 497071, 516949, 137,  9, 19039, 4768,  569399,   52448,  516950, 0.1282724,  32, 2.2335777,  2011,
 56756,  99363, 136165, 168785, 197851, 224066, 247326, 267363, 283201, 293339, 138,  5, 18961,  249,  370531,   77190,  293340, 0.0999916,  44, 7.2608225,  2345,
  3251,   5573,   7529,   9204,  10663,  11931,  13014,  13879,  14528,  14928, 139, 20, 35737,   43,   15489,     559,   14929, 0.0103560,  50, 11.1716955, 21133,
  7441,  12884,  17297,  20993,  24227,  26965,  29216,  31052,  32479,  33357, 140, 13, 20426,  501,   40372,    7014,   33357, 0.0125105,  50, 6.4123891, 19970,
 78151, 142508, 200443, 252734, 299428, 341305, 378069, 409845, 435468, 452282, 141,  6,  6393, 7396,  496660,   44376,  452283, 0.1098717,  32, 2.0078862,  2006,
  7089,  12222,  16569,  20280,  23366,  25985,  28233,  30087,  31537,  32399, 142,  9, 63884,  328,   36009,    3608,   32400, 0.0113282,  50, 6.0197124, 19635,
 13686,  22083,  28733,  34168,  38815,  42786,  46061,  48713,  50695,  51907, 143,  4, 30525,  562,   60339,    8430,   51908, 0.0258620,  50, 8.1518070, 18861,
  4315,   7528,  10230,  12552,  14572,  16315,  17779,  18979,  19879,  20419, 144, 18, 45097,   97,   21681,    1261,   20419, 0.0078329,  50, 9.2348531, 20181,
  7654,  12859,  17037,  20611,  23698,  26361,  28629,  30451,  31796,  32614, 145, 13, 39652, 2419,   59224,   26609,   32614, 0.0119355,  50, 4.1573444, 20011,
  7037,  12009,  16133,  19559,  22462,  24872,  26880,  28520,  29748,  30498, 146,  7, 29137,  713,   40482,    9982,   30499, 0.0155498,  50, 5.2702134, 20120,
  7181,   9259,  10841,  12129,  13240,  14197,  15006,  15672,  16157,  16447, 147,  8, 29528,   30,   19389,    2940,   16448, 0.0790794,  50, 14.5684923, 22878,
 53496,  95589, 132099, 164373, 193082, 218631, 241218, 260549, 276521, 286574, 148,  4, 12412, 1240,  356016,   69440,  286575, 0.0784868,  33, 2.8697807,  2056,
 25916,  45446,  62747,  78431,  92556, 105185, 116474, 126203, 134382, 139779, 149, 16,  5269,  391,  256689,  116909,  139779, 0.0880319,  34, 3.6412982,  2299,
 35374,  62496,  85963, 107026, 125835, 142881, 158193, 171617, 182663, 190184, 150,  9,  5873,  159,  245836,   55650,  190185, 0.0488849,  44, 4.9357184,  2404,
  4504,   7507,   9963,  12077,  13884,  15453,  16775,  17870,  18716,  19196, 151,  4, 30024,  140,   21718,    2520,   19197, 0.0118106,  50, 5.3934552, 17364,
 16388,  29278,  40469,  50431,  59442,  67599,  74742,  80909,  86018,  89146, 152, 19,  5901,   48,  113148,   24000,   89147, 0.0235855,  45, 5.7922666,  2682,
 28277,  50030,  68998,  85657, 100331, 113640, 125217, 135103, 143190, 148664, 153,  8,  8240,   94,  184480,   35814,  148665, 0.0671871,  44, 4.0359873,  2471,
 53159,  93765, 129608, 160780, 187700, 211651, 232507, 249945, 264087, 273180, 154,  5,  7787, 3295,  582912,  309730,  273181, 0.0829375,  33, 1.1476408,  2094,
  8225,  13767,  18353,  22279,  25688,  28633,  31125,  33170,  34719,  35655, 155,  9, 45316,  582,   42640,    6984,   35655, 0.0338203,  50, 7.8073220, 19787,
 16147,  28979,  40249,  50234,  59219,  67227,  74322,  80472,  85645,  89076, 156, 11, 10813,   16,  106006,   16928,   89077, 0.0241752,  45, 3.7799223,  3803,
 19925,  35358,  48770,  60751,  71525,  81201,  89754,  97089, 103136, 106860, 157, 10, 11427,   28,  130465,   23604,  106860, 0.0401110,  45, 4.4889160,  3375,
 43342,  75136, 102164, 126064, 147767, 166925, 183898, 198674, 210615, 218424, 158,  6,  6162,  362,  264038,   45612,  218425, 0.0826722,  33, 3.7642193,  2126,
 26435,  45978,  63091,  78282,  91943, 104215, 115133, 124578, 132312, 137304, 159,  7,  8179,   17,  154101,   16796,  137304, 0.0410198,  45, 3.0532933,  3675,
