131, 13, 16818,  194,  211077,   58006,  153070, 0.0802037,  34, 1.2857625,
132, 18,  5844,  349,  213404,  104351,  109052, 0.0431562,  34, 1.5021847,
133, 13,  6675,  293,  243820,   87900,  155919, 0.0595078,  34, 1.4800656,
134, 16, 26546,  252,  213228,   75096,  138131, 0.0507825,  34, 1.2736374,
135, 18, 63879,   33,  121338,    9867,  111470, 0.0387599,  34, 1.9155789,
136, 17, 17681, 4344,  520466,   99912,  420553, 0.0896207,  32, 0.6875818,
137,  9, 19039, 4768,  569399,   52448,  516950, 0.1282724,  32, 0.4132108,
138,  5, 18961,  249,  376197,   78684,  297512, 0.1168397,  35, 1.2914297,
139, 20, 35737,   43,  129580,   12771,  116808, 0.0398737,  34, 2.0583790,
140, 13, 20426,  501,  298215,  118737,  179477, 0.0557734,  33, 0.7142360,
141,  6,  6393, 7396,  496660,   44376,  452283, 0.1098717,  32, 0.2584815,
142,  9, 63884,  328,  275801,   97744,  178056, 0.0797004,  34, 1.0227189,
143,  4, 30525,  562,  389444,   38778,  350665, 0.1006752,  33, 0.8432303,
144, 18, 45097,   97,  141581,   28906,  112674, 0.0379193,  34, 2.1046706,
145, 13, 39652, 2419,  483853,   58056,  425796, 0.0990899,  32, 0.7649717,
146,  7, 29137,  713,  306508,   89125,  217382, 0.0707249,  33, 0.7517741,
147,  8, 29528,   30,  220922,    8940,  211981, 0.0905132,  34, 2.0396395,
148,  4, 12412, 1240,  356016,   69440,  286575, 0.0784868,  33, 0.4842747,
149, 16,  5269,  391,  256689,  116909,  139779, 0.0880319,  34, 1.4050767,
150,  9,  5873,  159,  251702,   46905,  204796, 0.1025249,  34, 0.8580457,
151,  4, 30024,  140,  164748,   44100,  120647, 0.1689044,  35, 1.8645340,
152, 19,  5901,   48,  120379,   14400,  105978, 0.0411195,  34, 1.7678411,
153,  8,  8240,   94,  191047,   27824,  163222, 0.0671871,  34, 2.0151365,
154,  5,  7787, 3295,  582912,  309730,  273181, 0.0829375,  33, 0.3047268,
155,  9, 45316,  582,  324793,  112908,  211884, 0.0741511,  33, 0.8820224,
156, 11, 10813,   16,  145511,    4768,  140742, 0.0451494,  34, 1.8545167,
157, 10, 11427,   28,  168407,    8400,  160006, 0.0990472,  34, 2.0353118,
158,  6,  6162,  362,  264038,   45612,  218425, 0.0826722,  33, 0.8196408,
159,  7,  8179,   17,  219933,    4998,  214934, 0.0773916,  34, 0.9719377,
160, 12, 31827, 3651,  448266,   62067,  386198, 0.0997384,  32, 0.6490053,
161, 18,  4034,   14,  121499,    4186,  117312, 0.0883530,  34, 0.9854210,
162, 20, 61226,  832,  349503,  199680,  149822, 0.0453195,  33, 1.3686202,
163,  7,  7070,  341,  288971,   47740,  241230, 0.0947388,  33, 1.1251935,
164, 13,  5662,   12,  133506,    3588,  129917, 0.0583110,  34, 0.7425141,
165, 14, 24061,  627,  291066,  147345,  143720, 0.0575627,  33, 0.9863555,
166, 14,  7523,   34,  152988,   10200,  142787, 0.0600676,  34, 1.2435568,
167, 19, 28993, 3085,  466216,   80210,  386005, 0.1005757,  32, 0.9880186,
168,  9, 47296,   22,  228220,    6578,  221641, 0.0982114,  34, 2.0392069,
169, 14,  8450,   74,  173707,   22052,  151654, 0.1034882,  34, 2.0509646,
170,  7,  5320,   17,  228365,    5049,  223315, 0.0695645,  34, 0.4780426,
171, 19, 46719,  147,  155239,   44100,  111138, 0.0424007,  34, 2.0743362,
172, 10, 18813, 1488,  508158,  312480,  195677, 0.0607638,  33, 0.6522145,
173, 15, 23551, 3322,  538304,   76406,  461897, 0.1160416,  32, 0.9993075,
174,  5, 58642,  272,  267501,   85136,  182364, 0.0920110,  35, 1.3884835,
175,  4, 14660, 9318,  428393,   37272,  391120, 0.1032541,  32, 0.3923138,
176,  4, 19921,  915,  168042,   69540,   98501, 0.0325822,  33, 0.5734602,
177, 17, 52450, 1238,  370902,   33426,  337475, 0.0834699,  32, 1.0386254,
178, 15, 19996, 5157,  620762,   77355,  543406, 0.1490766,  32, 0.7600384,
179, 18,  5683, 1408,  469458,   52096,  417361, 0.1108998,  32, 1.1327167,
180, 13, 10662,   95,  188030,   28215,  159814, 0.0601387,  34, 2.0441107,
181, 17, 25361, 2343,  499462,   70290,  429171, 0.1069880,  32, 0.8322011,
182, 20, 26319, 1160,  433633,  276080,  157552, 0.0425739,  33, 0.9820371,
183, 13,  9197,   14,  133223,    4186,  129036, 0.0665641,  34, 1.9280051,
184, 16, 29630,   56,  138475,   16744,  121730, 0.0350292,  34, 2.2352859,
185, 14,  7171, 4248,  575304,  101952,  473351, 0.1054859,  32, 0.5745836,
186,  7, 59346, 7617,  854434,   30468,  823965, 0.1831748,  32, 0.3499559,
187,  5, 56826, 9879,  731899,   29637,  702261, 0.1632524,  32, 0.3106119,
188, 11,  6063, 2147,  509596,   40793,  468802, 0.1147394,  32, 0.5853201,
189, 20, 39419,  241,  180342,   71818,  108523, 0.0524360,  34, 1.7766205,
190, 12, 20865, 8903,  716121,  124642,  591478, 0.1563536,  32, 0.7004088,
191, 16,  6273,  163,  183655,   48574,  135080, 0.0490473,  34, 1.9754156,
192, 17, 11530, 3419,  485784,  136760,  349023, 0.0872267,  32, 0.7180251,
193,  5, 17440,   57,  224823,   18240,  206582, 0.1054768,  35, 2.0874170,
194,  6, 17393,  109,  234824,   31719,  203104, 0.0998401,  34, 1.7591451,
195, 11, 60221, 1133,  472986,  260590,  212395, 0.0958504,  33, 0.9322219,
196,  5, 16947, 9064,  832452,   27192,  805259, 0.1851780,  32, 0.3071210,
197,  9,  5313, 2987,  765559,   20909,  744649, 0.1769549,  32, 0.6292546,
198, 12, 14047, 1982,  569504,   27748,  541755, 0.1312607,  32, 0.7421556,
199, 11, 27405,  781,  389866,  182754,  207111, 0.0613068,  33, 0.9197540,
200, 17, 17196, 2624,  458366,   62976,  395389, 0.1072534,  32, 0.7095659,
201, 20,  4782,  194,  171760,   58006,  113753, 0.0407639,  34, 0.9205651,
202, 11,  9203,   23,  152824,    6877,  145946, 0.0599518,  34, 1.1598149,
203, 14, 37328, 1335,  472998,   21360,  451637, 0.1017767,  32, 0.6774083,
204,  9, 30203,   24,  189097,    7128,  181968, 0.0666566,  34, 2.0364493,
205, 16,  7619,   61,  149688,   18239,  131448, 0.0557603,  34, 1.2647404,
206,  6,  5325, 5037,  939698,   35259,  904438, 0.2234950,  32, 0.3096221,
207, 15, 33014,  344,  236363,   79464,  156898, 0.0522998,  33, 1.3747561,
208, 14, 36223, 4173,  520581,   79287,  441293, 0.0983826,  32, 0.7105057,
209,  6, 16710, 3213,  465994,   22491,  443502, 0.1185796,  32, 0.3470373,
210,  7,  4085, 1006,  430599,  183092,  247506, 0.0897195,  33, 0.7199495,
211,  6, 34471, 2678,  556884,  324038,  232845, 0.0651713,  33, 0.4369024,
212,  7, 57917,  124,  221616,   36580,  185035, 0.0775309,  34, 1.6361886,
213, 12, 13197,   59,  163638,   17641,  145996, 0.0643578,  34, 2.0588730,
214, 10, 11412,  164,  209165,   49036,  160128, 0.0503751,  34, 1.4175411,
215, 19,  5569,  289,  196885,   86411,  110473, 0.0445172,  34, 1.7992722,
216,  4, 50741, 1823,  506881,  136725,  370155, 0.1124532,  33, 0.3662219,
217, 19, 23574, 1394,  380440,   39032,  341407, 0.0822615,  32, 0.9949915,
218, 20, 23661, 2505,  461447,   85170,  376276, 0.1139248,  32, 0.9372255,
219, 19,  7878, 7560,  712527,  279720,  432806, 0.0957377,  32, 0.7959591,
220, 18, 22039,  150,  151532,   45000,  106531, 0.0490077,  34, 1.9421982,
221, 16, 30347,  122,  177244,   36234,  141009, 0.0573844,  34, 1.8585948,
222,  5, 34997, 8988,  702948,   53928,  649019, 0.2118150,  32, 0.3060414,
223,  8, 29662,  116,  235135,   34452,  200682, 0.0637922,  34, 1.9173726,
224, 20, 38401,  316,  217875,   94800,  123074, 0.0784192,  34, 1.5575892,
225, 18, 12033, 6225,  620284,  267675,  352608, 0.0823811,  32, 0.7196141,
226,  6, 29966, 8669,  631580,   34676,  596903, 0.1948365,  32, 0.2878918,
227,  4,  9300,  216,  271566,   52056,  219509, 0.0806911,  34, 0.9998311,
228, 17,  5444, 4220,  559673,  101280,  458392, 0.1018301,  32, 0.7665522,
229,  9, 10315,  178,  241979,   53044,  188934, 0.0791176,  34, 1.2666835,
230, 14, 24608,   23,  138537,    6854,  131682, 0.0465710,  34, 2.0542226,
231,  9, 24015, 2345,  530456,   21105,  509350, 0.1387906,  32, 0.4400332,
232, 12,  8905,   39,  178036,   11661,  166374, 0.1084317,  34, 1.1736661,
233, 20, 24819,  767,  311345,  182546,  128798, 0.0391559,  33, 1.1344733,
234, 17, 20201,  122,  158843,   36478,  122364, 0.0435429,  34, 1.7543118,
235, 12, 62524,  910,  381672,  214760,  166911, 0.0523301,  33, 0.6098902,
236, 19, 24976,   56,  136373,   16800,  119572, 0.0501394,  34, 2.1147877,
237, 13, 41721, 3100,  449948,   71300,  378647, 0.0965859,  32, 0.5823027,
238, 15, 10488,  608,  301027,  142880,  158146, 0.0578597,  33, 0.8012843,
239,  9, 17374,   22,  185718,    6556,  179161, 0.0679219,  34, 2.0316963,
240, 13, 11531, 1335,  501148,  313725,  187422, 0.0488998,  33, 0.6382421,
241, 15,  5401,  118,  164905,   35400,  129504, 0.0643153,  34, 0.6692327,
242,  6, 16999, 8004,  833350,   88044,  745305, 0.1548319,  32, 0.2664383,
243, 13, 18981,   30,  157403,    8970,  148432, 0.0457855,  34, 2.0590465,
244,  5,  6807,   97,  347404,   30264,  317139, 0.1246642,  35, 0.4845906,
245,  9, 18623,  196,  200217,   57624,  142592, 0.0590004,  34, 0.9322562,
246,  8, 46081,  558,  388963,   84816,  304146, 0.1104654,  33, 0.7448521,
247, 11,  5890, 2929,  465413,   38077,  427335, 0.1071408,  32, 0.4160659,
248, 18, 16123,  890,  357541,  210930,  146610, 0.0589938,  33, 0.9644108,
249,  6,  5581,   20,  236941,    5900,  231040, 0.0762873,  34, 0.4965153,
250, 11,  9855,  935,  358071,  198220,  159850, 0.0593954,  33, 0.6149738,
251,  8, 53742,  149,  225391,   44253,  181137, 0.1148444,  34, 1.1633430,
252, 14,  9624,   30,  135609,    8910,  126698, 0.0455994,  34, 1.3091784,
253, 20, 17463, 2003,  377619,   74111,  303507, 0.0886912,  32, 0.8977274,
254, 20,  5616,   14,  110588,    4466,  106121, 0.0507369,  35, 0.8779157,
255, 15, 58434,   27,  132066,    8100,  123965, 0.0492969,  34, 2.0021925,
256, 20,  6829, 5957,  655220,  303807,  351412, 0.1009013,  32, 0.7465970,
257, 19,  5323, 5179,  576913,  181265,  395647, 0.0877006,  32, 0.7135018,
258,  8, 34380,  166,  244137,   48472,  195664, 0.0914126,  34, 1.4327282,
259,  7, 48690,  146,  224038,   43216,  180821, 0.0561827,  34, 1.2933932,
260,  8, 18900, 6201,  700070,   80613,  619456, 0.2138942,  32, 0.3296710,
261, 20, 11898,  108,  155607,   32400,  123206, 0.0473899,  34, 2.0830386,
262, 15, 14353,   27,  121197,    8073,  113123, 0.0619192,  34, 2.1403387,
263,  4,  6533, 4896,  752047,  372096,  379950, 0.1189304,  33, 0.2206861,
264, 19,  6987,  258,  200880,   77400,  123479, 0.0509186,  34, 1.4859230,
265, 10, 12789,  345,  276858,  102465,  174392, 0.0924277,  34, 0.8196530,
266, 14, 59773,   94,  163098,   28012,  135085, 0.0469390,  34, 1.8310805,
267,  7,  7339, 9196,  584729,  110352,  474376, 0.1074385,  32, 0.2875004,
268,  7,  8840,  203,  240955,   60494,  180460, 0.0541222,  34, 0.9466322,
269, 14,  5683,  217,  200632,   64883,  135748, 0.0576139,  34, 0.7392197,
270,  6, 15134, 4554,  706045,   22770,  683274, 0.1813333,  32, 0.2545536,
271, 12,  8747,  217,  229465,   64449,  165015, 0.0622868,  34, 1.1757133,
272, 13,  7639,   17,  109808,    5100,  104707, 0.0904651,  34, 0.9458470,
273, 16,  5097,   90,  164521,   27000,  137520, 0.0516808,  34, 0.7200890,
274, 20, 26549, 8732,  731893,  349280,  382612, 0.1042934,  32, 0.7808592,
275, 11, 34191,   33,  182328,    9867,  172460, 0.0681085,  34, 2.0768809,
276,  4, 12179, 8942,  827736,   35768,  791967, 0.2161827,  32, 0.2084585,
277,  4, 15937,   12,  205033,    3720,  201312, 0.0946188,  35, 2.0334292,
278,  8, 16115, 1402,  544810,  283204,  261605, 0.0757732,  33, 0.5494489,
279, 19, 28777, 3668,  552717,  143052,  409664, 0.0984132,  32, 0.7564813,
280,  8,  9008,   17,  148780,    4998,  143781, 0.0683654,  34, 1.0122732,
281, 15, 56432,  449,  260558,  104168,  156389, 0.0630004,  33, 0.8553213,
282, 13, 61258, 5467,  513072,  103873,  409198, 0.1181836,  32, 0.4995619,
283,  8,  4756,  628,  310919,  113668,  197250, 0.0570343,  33, 0.5071467,
284,  7, 20874, 3190,  572716,   28710,  544005, 0.1189043,  32, 0.2997652,
285, 19, 15077, 3777,  537279,   94425,  442853, 0.0936367,  32, 0.7066650,
286, 13, 38821,   88,  161225,   26312,  134912, 0.0477000,  34, 1.6734129,
287, 15, 28155, 1218,  447490,  289884,  157605, 0.0507480,  33, 0.8668780,
288,  9, 22883,  934,  374862,  189602,  185259, 0.0629294,  33, 0.5273702,
289, 20,  4003,   31,  105142,    9300,   95841, 0.0480558,  34, 0.7909464,
290, 11, 14361, 8434,  748806,  134944,  613861, 0.1237181,  32, 0.4165455,
291,  5, 28920,   13,  249265,    4056,  245208, 0.0925490,  35, 2.1002542,
292,  6,  9248,   46,  196544,   14536,  182007, 0.1317014,  35, 0.8619755,
293, 16, 54687,   10,   91717,   53110,   38606, 0.0110568,   2, 2.4260294,
294, 11, 46369, 2368,  639138,   16576,  622561, 0.1655533,  32, 0.4831115,
295, 16,  9608,  125,  173553,   37375,  136177, 0.0760070,  34, 1.5146038,
296, 18,  4630, 1112,  434533,  263544,  170988, 0.0568829,  33, 0.8598698,
297,  4, 10503,  169,  194064,   38025,  156038, 0.0588209,  34, 0.8350238,
298, 19,  6714,  133,  165832,   39767,  126064, 0.0411010,  34, 2.0130759,
299, 13, 14234,  294,  224948,   87318,  137629, 0.0744711,  34, 1.0078493,
300, 18,  4179,  903,  365777,  207690,  158086, 0.0386535,  33, 1.0119659,
301, 19, 26624, 7720,  769411,  277920,  491490, 0.1015288,  32, 0.7382200,
302,  5,  5093, 9465,  732502,   37860,  694641, 0.1588181,  32, 0.2060118,
303, 11, 61535, 5160,  650870,   25800,  625069, 0.1382289,  32, 0.4233562,
304, 13,  8923,   14,  149410,    4130,  145279, 0.0631689,  34, 0.9616035,
305, 18, 51744, 5056,  452168,   45504,  406663, 0.0925588,  32, 0.6701368,
306, 11, 37676,  552,  344687,  127512,  217174, 0.0764315,  33, 0.8143426,
307, 16,  7158, 9235,  621482,  203170,  418311, 0.1371928,  32, 0.6366024,
308,  4,  8413, 1300,  443893,  105300,  338592, 0.1172633,  33, 0.3765473,
309,  6, 10077,   59,  211610,   18585,  193024, 0.0746104,  35, 1.1743127,
310,  8, 10543,   15,  177108,    4470,  172637, 0.1031212,  34, 1.0028397,
311, 12, 43430,  357,  277402,  106743,  170658, 0.0932993,  34, 0.8627410,
312, 12,  9567, 1876,  531505,   24388,  507116, 0.1201913,  32, 0.4986027,
313, 11, 14306,  478,  266213,  109940,  156272, 0.0735679,  33, 0.7798278,
314, 12,  4298,  261,  252429,   77256,  175172, 0.0864653,  34, 0.5404173,
315,  6, 54399,   18,  257164,  115326,  141837, 0.0379499,   2, 2.3329632,
316, 11,  5022, 2920,  454328,   52560,  401767, 0.1022099,  32, 0.4449507,
317,  6, 24179,   80,  290628,   25040,  265587, 0.1105021,  35, 2.1067771,
318, 12, 26303, 1910,  621641,   36290,  585350, 0.1298390,  32, 0.5810994,
319, 20,  4008,   58,  127458,   17342,  110115, 0.0584497,  34, 0.8892175,
320, 17, 26172, 1695,  403013,   47460,  355552, 0.0932780,  32, 0.6659926,
321, 12,  5506, 6244,  535633,   74928,  460704, 0.1126930,  32, 0.4212540,
322, 14,  6291, 1492,  530372,   35808,  494563, 0.1280214,  32, 0.5556865,
323, 14, 17519,  205,  204958,   60680,  144277, 0.0567072,  34, 1.4768963,
324, 15, 24097,  468,  265572,  109980,  155591, 0.0474841,  33, 0.8328009,
325,  7, 20666,   53,  181886,   15794,  166091, 0.0639747,  34, 2.0334491,
326, 17, 12521, 1961,  537636,   31376,  506259, 0.1013519,  32, 0.8754939,
327, 14,  4057, 5338,  491665,  117436,  374228, 0.0882756,  32, 0.6585185,
