  9628,  16211,  21495,  25927,  29706,  32853,  35472,  37627,  39217,  40201,  45,  9, 37196, 2348,   68378,   28176,   40201, 0.0350553, 520, 2.8094285, 19828,
 13780,  21662,  28091,  33504,  38071,  41925,  45143,  47779,  49847,  50986,  46,  4, 34893, 2817,   79157,   28170,   50986, 0.0463086, 520, 1.9524209, 17261,
 26138,  41973,  55183,  66276,  75827,  83908,  90728,  96180, 100286, 102637,  47, 14, 14522, 4240,  140799,   38160,  102638, 0.0914369, 504, 6.0536622, 13601,
  6251,   9985,  12964,  15418,  17488,  19251,  20724,  21888,  22794,  23322,  48,  6, 56004,   89,   29643,    6319,   23323, 0.0443326, 520, 7.3315745, 20945,
  5571,   8075,  10056,  11644,  12961,  14081,  15025,  15774,  16349,  16682,  49,  8, 34514,   40,   18883,    2200,   16682, 0.0788539, 520, 5.9229887, 21260,
 56913,  97555, 132404, 162450, 189205, 212587, 232681, 249722, 263378, 271984,  50,  7,  6864,  646,  359196,   87210,  271985, 0.0900464,  33, 21.7569607,  2135,
Error: add_turn_3 called after max_t reached.
 27560,  49049,  67599,  84103,  98682, 111714, 123277, 133448, 141768, 147378,  51, 10, 10464,  315,  212584,   65205,  147378, 0.0454869,  33, 31.7588294,  2207,
 22061,  38125,  52139,  64606,  75879,  85902,  94883, 102718, 109200, 113528,  52, 19, 10174,  291,  200538,   87009,  113528, 0.0581708,  34, 35.5518067,  2299,
  6421,  11214,  15196,  18605,  21500,  23923,  25967,  27639,  28949,  29719,  53, 11, 26998,  176,   32008,    2288,   29719, 0.0092409, 520, 5.3040958, 19625,
 14342,  25839,  35942,  45075,  53366,  60898,  67625,  73369,  77982,  80932,  54, 16,  5567,   16,  101542,   20608,   80933, 0.0212111,  45, 18.1084677,  4266,
  2663,   4537,   6076,   7400,   8555,   9526,  10337,  10995,  11502,  11816,  55, 18, 27450,   30,   12327,     510,   11816, 0.0072135, 520, 9.2310126, 21526,
 15440,  28060,  39015,  48799,  57614,  65570,  72599,  78723,  83802,  86975,  56, 13, 10382,   18,  107064,   20088,   86975, 0.0214092,  45, 31.5153279,  3921,
 11114,  19380,  26253,  32189,  37428,  41942,  45724,  48785,  51068,  52364,  57,  5, 17939, 1717,   72969,   20604,   52364, 0.0217333, 506, 4.6466683, 16656,
 13324,  24191,  33878,  42619,  50355,  57249,  63207,  68164,  72094,  74544,  58, 20,  4644,   27,   96227,   21681,   74545, 0.0171680,  45, 16.4153458,  3287,
 11424,  20648,  28890,  36328,  43070,  49119,  54434,  59038,  62679,  64981,  59, 14,  5624,   14,   79584,   14602,   64981, 0.0182522,  45, 16.8400861,  3773,
 79777, 144922, 201106, 250370, 293078, 330106, 362405, 389487, 410722, 424450,  60, 16,  5520, 4453,  517964,   93513,  424450, 0.1167592,  32, 12.2758818,  2021,
  5829,   9142,  11925,  14328,  16410,  18207,  19778,  21097,  22119,  22727,  61, 12, 19528,   64,   23752,    1024,   22727, 0.0862829, 506, 7.6929969, 17481,
  9151,  15636,  21003,  25459,  29268,  32499,  35246,  37496,  39121,  40112,  62, 11, 35357, 3332,   83430,   43316,   40113, 0.0150793, 520, 2.5371505, 19887,
 75203, 138560, 194528, 244849, 289878, 329236, 364114, 394178, 418075, 432626,  63, 13, 10965, 3247,  504061,   71434,  432626, 0.0953599,  32, 22.7996819,  2022,
 82492, 145523, 198555, 245137, 286859, 324262, 356317, 382964, 404448, 417936,  64,  5, 11069, 2365,  432128,   14190,  417937, 0.1196060,  32, 21.2214869,  2006,
 92674, 168710, 235754, 295309, 348616, 396341, 437455, 472840, 501536, 519173,  65, 11,  5546, 2297,  549036,   29861,  519174, 0.1382168,  32, 13.8400794,  2013,
Error: add_turn_3 called after max_t reached.
 14582,  26645,  37422,  47112,  55834,  63587,  70492,  76513,  81409,  84572,  66, 16,  8813,   24,  106893,   22320,   84572, 0.0211802,  45, 26.4836695,  3547,
  9469,  16062,  21366,  25699,  29383,  32486,  35056,  37166,  38833,  39821,  67, 12, 61574, 5404,  104671,   64848,   39822, 0.0153114, 520, 2.2894426, 19904,
  4595,   7632,  10182,  12361,  14216,  15824,  17207,  18358,  19266,  19836,  68,  4, 27990,  167,   22176,    2338,   19837, 0.0172496, 520, 3.0723426, 17477,
 40711,  72213,  99266, 122976, 143955, 162441, 178639, 192527, 203777, 210860,  69,  7,  4932,  726,  313953,  103092,  210860, 0.0683876,  33, 15.6130387,  2142,
